Date/Time,node,lat,lon,fill_level
2020-01-02 23:24:20,Node 7,31.462726,74.214801,Normal
2020-01-04 23:40:53,Node 6,31.432421,74.37853,Full
2020-01-01 23:03:59,Node 5,31.482454,74.312273,Full
2020-01-02 14:57:48,Node 5,31.482454,74.312273,Empty
2020-01-01 17:30:42,Node 4,31.530285,74.390065,Empty
2020-01-01 21:12:47,Node 2,31.425765,74.254321,Full
2020-01-04 20:54:26,Node 9,31.541323,74.251488,Normal
2020-01-03 22:12:09,Node 1,31.390499,74.300994,Normal
2020-01-01 06:08:06,Node 8,31.530905,74.339651,Empty
2020-01-01 12:01:46,Node 6,31.432421,74.37853,Empty
2020-01-03 18:14:35,Node 8,31.530905,74.339651,Empty
2020-01-01 04:19:07,Node 7,31.462726,74.214801,Normal
2020-01-02 05:18:06,Node 0,31.47043,74.271212,Empty
2020-01-02 20:59:08,Node 6,31.432421,74.37853,Normal
2020-01-02 18:40:43,Node 3,31.417459,74.315264,Full
2020-01-01 03:44:18,Node 8,31.530905,74.339651,Normal
2020-01-03 01:39:39,Node 1,31.390499,74.300994,Empty
2020-01-02 08:17:04,Node 5,31.482454,74.312273,Overflowing
2020-01-03 05:43:38,Node 7,31.462726,74.214801,Full
2020-01-03 03:25:09,Node 8,31.530905,74.339651,Overflowing
2020-01-02 17:19:39,Node 3,31.417459,74.315264,Overflowing
2020-01-02 21:08:39,Node 0,31.47043,74.271212,Normal
2020-01-02 22:44:18,Node 8,31.530905,74.339651,Empty
2020-01-02 05:52:14,Node 1,31.390499,74.300994,Overflowing
2020-01-04 05:16:01,Node 1,31.390499,74.300994,Full
2020-01-04 08:51:17,Node 0,31.47043,74.271212,Normal
2020-01-01 12:21:28,Node 8,31.530905,74.339651,Normal
2020-01-01 05:56:48,Node 7,31.462726,74.214801,Overflowing
2020-01-02 12:43:08,Node 0,31.47043,74.271212,Empty
2020-01-02 12:20:33,Node 8,31.530905,74.339651,Full
2020-01-01 21:11:16,Node 7,31.462726,74.214801,Empty
2020-01-03 03:07:50,Node 8,31.530905,74.339651,Empty
2020-01-01 13:55:58,Node 0,31.47043,74.271212,Full
2020-01-04 19:54:06,Node 7,31.462726,74.214801,Overflowing
2020-01-03 14:50:11,Node 9,31.541323,74.251488,Normal
2020-01-01 00:23:10,Node 4,31.530285,74.390065,Empty
2020-01-03 17:02:11,Node 9,31.541323,74.251488,Full
2020-01-04 06:32:34,Node 2,31.425765,74.254321,Full
2020-01-04 08:07:00,Node 7,31.462726,74.214801,Overflowing
2020-01-02 10:30:49,Node 1,31.390499,74.300994,Normal
2020-01-03 12:38:49,Node 8,31.530905,74.339651,Empty
2020-01-01 19:10:57,Node 8,31.530905,74.339651,Empty
2020-01-04 02:51:23,Node 2,31.425765,74.254321,Full
2020-01-04 17:04:18,Node 5,31.482454,74.312273,Empty
2020-01-03 11:25:23,Node 9,31.541323,74.251488,Full
2020-01-02 04:02:48,Node 7,31.462726,74.214801,Empty
2020-01-04 02:07:11,Node 6,31.432421,74.37853,Normal
2020-01-02 03:21:02,Node 6,31.432421,74.37853,Overflowing
2020-01-02 03:00:43,Node 0,31.47043,74.271212,Overflowing
2020-01-01 21:33:51,Node 7,31.462726,74.214801,Full
2020-01-02 17:59:56,Node 2,31.425765,74.254321,Overflowing
2020-01-03 04:31:40,Node 3,31.417459,74.315264,Overflowing
2020-01-04 10:30:42,Node 2,31.425765,74.254321,Empty
2020-01-01 05:53:35,Node 2,31.425765,74.254321,Overflowing
2020-01-03 04:20:57,Node 9,31.541323,74.251488,Overflowing
2020-01-01 10:31:42,Node 3,31.417459,74.315264,Overflowing
2020-01-02 03:24:48,Node 1,31.390499,74.300994,Normal
2020-01-02 13:51:08,Node 6,31.432421,74.37853,Normal
2020-01-03 01:52:40,Node 5,31.482454,74.312273,Overflowing
2020-01-02 05:54:11,Node 7,31.462726,74.214801,Empty
2020-01-02 06:48:17,Node 3,31.417459,74.315264,Full
2020-01-04 12:45:08,Node 6,31.432421,74.37853,Overflowing
2020-01-03 23:08:05,Node 1,31.390499,74.300994,Overflowing
2020-01-04 11:39:30,Node 8,31.530905,74.339651,Full
2020-01-03 08:44:49,Node 4,31.530285,74.390065,Normal
2020-01-02 23:07:21,Node 8,31.530905,74.339651,Full
2020-01-03 15:11:40,Node 0,31.47043,74.271212,Overflowing
2020-01-04 21:07:17,Node 0,31.47043,74.271212,Empty
2020-01-03 23:32:26,Node 6,31.432421,74.37853,Empty
2020-01-03 06:56:38,Node 5,31.482454,74.312273,Normal
2020-01-02 04:41:36,Node 6,31.432421,74.37853,Overflowing
2020-01-04 19:26:40,Node 7,31.462726,74.214801,Full
2020-01-01 15:43:16,Node 4,31.530285,74.390065,Empty
2020-01-04 05:25:17,Node 8,31.530905,74.339651,Full
2020-01-04 01:08:47,Node 3,31.417459,74.315264,Overflowing
2020-01-01 20:08:08,Node 3,31.417459,74.315264,Empty
2020-01-03 05:50:42,Node 5,31.482454,74.312273,Overflowing
2020-01-03 23:55:43,Node 4,31.530285,74.390065,Overflowing
2020-01-01 22:49:25,Node 0,31.47043,74.271212,Normal
2020-01-04 01:55:02,Node 2,31.425765,74.254321,Overflowing
2020-01-04 05:46:08,Node 4,31.530285,74.390065,Overflowing
2020-01-01 20:34:55,Node 0,31.47043,74.271212,Normal
2020-01-03 04:17:43,Node 2,31.425765,74.254321,Overflowing
2020-01-03 21:50:42,Node 9,31.541323,74.251488,Full
2020-01-01 17:01:15,Node 8,31.530905,74.339651,Overflowing
2020-01-03 17:05:57,Node 7,31.462726,74.214801,Overflowing
2020-01-01 17:53:29,Node 6,31.432421,74.37853,Overflowing
2020-01-03 23:12:22,Node 4,31.530285,74.390065,Normal
2020-01-04 17:24:09,Node 4,31.530285,74.390065,Overflowing
2020-01-04 08:51:06,Node 3,31.417459,74.315264,Normal
2020-01-04 23:03:46,Node 7,31.462726,74.214801,Normal
2020-01-03 21:53:10,Node 7,31.462726,74.214801,Empty
2020-01-01 13:01:56,Node 2,31.425765,74.254321,Empty
2020-01-01 14:51:42,Node 3,31.417459,74.315264,Overflowing
2020-01-02 18:59:01,Node 9,31.541323,74.251488,Empty
2020-01-04 10:18:23,Node 9,31.541323,74.251488,Overflowing
2020-01-04 00:33:45,Node 1,31.390499,74.300994,Full
2020-01-01 21:03:24,Node 2,31.425765,74.254321,Overflowing
2020-01-04 02:05:17,Node 4,31.530285,74.390065,Normal
2020-01-01 07:39:12,Node 3,31.417459,74.315264,Full
2020-01-01 04:22:28,Node 5,31.482454,74.312273,Empty
2020-01-03 07:28:50,Node 0,31.47043,74.271212,Normal
2020-01-03 14:02:51,Node 3,31.417459,74.315264,Overflowing
2020-01-04 16:28:46,Node 0,31.47043,74.271212,Overflowing
2020-01-04 15:30:44,Node 6,31.432421,74.37853,Overflowing
2020-01-01 07:13:29,Node 4,31.530285,74.390065,Empty
2020-01-01 05:40:49,Node 4,31.530285,74.390065,Full
2020-01-03 14:30:04,Node 7,31.462726,74.214801,Empty
2020-01-01 09:34:28,Node 3,31.417459,74.315264,Overflowing
2020-01-04 06:32:08,Node 4,31.530285,74.390065,Overflowing
2020-01-01 17:31:15,Node 3,31.417459,74.315264,Normal
2020-01-04 20:00:37,Node 3,31.417459,74.315264,Overflowing
2020-01-04 15:11:47,Node 3,31.417459,74.315264,Overflowing
2020-01-04 17:47:00,Node 7,31.462726,74.214801,Overflowing
2020-01-03 06:20:35,Node 4,31.530285,74.390065,Overflowing
2020-01-04 21:16:38,Node 7,31.462726,74.214801,Empty
2020-01-02 20:39:18,Node 3,31.417459,74.315264,Normal
2020-01-03 10:31:53,Node 2,31.425765,74.254321,Full
2020-01-02 17:40:39,Node 3,31.417459,74.315264,Normal
2020-01-02 09:10:59,Node 7,31.462726,74.214801,Empty
2020-01-04 13:36:54,Node 0,31.47043,74.271212,Full
2020-01-03 18:55:23,Node 9,31.541323,74.251488,Empty
2020-01-02 13:54:32,Node 2,31.425765,74.254321,Full
2020-01-02 09:02:23,Node 1,31.390499,74.300994,Normal
2020-01-02 02:37:23,Node 0,31.47043,74.271212,Overflowing
2020-01-04 09:06:55,Node 9,31.541323,74.251488,Normal
2020-01-03 23:49:08,Node 1,31.390499,74.300994,Overflowing
2020-01-02 13:47:24,Node 1,31.390499,74.300994,Overflowing
2020-01-03 00:16:36,Node 1,31.390499,74.300994,Full
2020-01-03 01:40:03,Node 6,31.432421,74.37853,Full
2020-01-03 05:24:28,Node 2,31.425765,74.254321,Empty
2020-01-04 10:00:23,Node 6,31.432421,74.37853,Normal
2020-01-04 00:59:46,Node 2,31.425765,74.254321,Normal
2020-01-02 09:36:12,Node 3,31.417459,74.315264,Empty
2020-01-02 17:55:39,Node 5,31.482454,74.312273,Empty
2020-01-04 23:30:29,Node 2,31.425765,74.254321,Empty
2020-01-02 05:15:23,Node 1,31.390499,74.300994,Empty
2020-01-03 02:52:08,Node 1,31.390499,74.300994,Normal
2020-01-02 09:55:07,Node 4,31.530285,74.390065,Full
2020-01-01 23:40:42,Node 7,31.462726,74.214801,Empty
2020-01-02 13:35:03,Node 9,31.541323,74.251488,Full
2020-01-03 02:07:33,Node 3,31.417459,74.315264,Overflowing
2020-01-02 11:48:55,Node 7,31.462726,74.214801,Overflowing
2020-01-03 14:23:29,Node 4,31.530285,74.390065,Normal
2020-01-01 06:53:02,Node 1,31.390499,74.300994,Full
2020-01-01 06:35:46,Node 0,31.47043,74.271212,Normal
2020-01-02 13:18:54,Node 4,31.530285,74.390065,Overflowing
2020-01-02 01:00:32,Node 6,31.432421,74.37853,Empty
2020-01-03 08:24:39,Node 6,31.432421,74.37853,Overflowing
2020-01-02 00:52:05,Node 9,31.541323,74.251488,Full
2020-01-03 01:47:44,Node 9,31.541323,74.251488,Full
2020-01-01 21:41:46,Node 4,31.530285,74.390065,Overflowing
2020-01-03 08:40:35,Node 2,31.425765,74.254321,Full
2020-01-03 04:54:12,Node 3,31.417459,74.315264,Empty
2020-01-01 15:45:23,Node 4,31.530285,74.390065,Empty
2020-01-01 21:05:13,Node 4,31.530285,74.390065,Empty
2020-01-04 19:18:11,Node 2,31.425765,74.254321,Normal
2020-01-02 20:00:41,Node 7,31.462726,74.214801,Overflowing
2020-01-01 09:01:29,Node 5,31.482454,74.312273,Empty
2020-01-04 12:18:05,Node 5,31.482454,74.312273,Empty
2020-01-02 17:16:26,Node 6,31.432421,74.37853,Full
2020-01-03 14:23:34,Node 9,31.541323,74.251488,Overflowing
2020-01-01 16:28:31,Node 0,31.47043,74.271212,Normal
2020-01-02 15:34:57,Node 7,31.462726,74.214801,Empty
2020-01-04 01:12:01,Node 9,31.541323,74.251488,Overflowing
2020-01-02 01:35:42,Node 6,31.432421,74.37853,Normal
2020-01-04 16:49:58,Node 8,31.530905,74.339651,Full
2020-01-02 21:02:42,Node 9,31.541323,74.251488,Normal
2020-01-03 09:09:32,Node 7,31.462726,74.214801,Empty
2020-01-01 15:16:41,Node 1,31.390499,74.300994,Normal
2020-01-01 17:22:56,Node 6,31.432421,74.37853,Full
2020-01-02 20:03:42,Node 3,31.417459,74.315264,Normal
2020-01-01 13:28:10,Node 5,31.482454,74.312273,Overflowing
2020-01-01 06:10:51,Node 2,31.425765,74.254321,Empty
2020-01-04 21:09:03,Node 3,31.417459,74.315264,Full
2020-01-02 14:43:23,Node 9,31.541323,74.251488,Full
2020-01-04 18:55:17,Node 6,31.432421,74.37853,Empty
2020-01-02 11:30:09,Node 1,31.390499,74.300994,Full
2020-01-03 17:14:48,Node 3,31.417459,74.315264,Empty
2020-01-01 20:47:29,Node 9,31.541323,74.251488,Empty
2020-01-02 10:14:34,Node 0,31.47043,74.271212,Full
2020-01-04 15:32:04,Node 0,31.47043,74.271212,Empty
2020-01-01 01:21:56,Node 8,31.530905,74.339651,Empty
2020-01-02 23:24:19,Node 8,31.530905,74.339651,Normal
2020-01-03 06:23:57,Node 1,31.390499,74.300994,Full
2020-01-02 00:30:55,Node 5,31.482454,74.312273,Full
2020-01-01 04:05:11,Node 0,31.47043,74.271212,Normal
2020-01-01 21:28:08,Node 1,31.390499,74.300994,Full
2020-01-01 19:18:01,Node 8,31.530905,74.339651,Empty
2020-01-02 08:53:19,Node 1,31.390499,74.300994,Normal
2020-01-03 07:43:03,Node 8,31.530905,74.339651,Full
2020-01-04 22:39:47,Node 2,31.425765,74.254321,Normal
2020-01-04 11:33:34,Node 5,31.482454,74.312273,Overflowing
2020-01-01 17:27:34,Node 0,31.47043,74.271212,Empty
2020-01-01 13:26:46,Node 8,31.530905,74.339651,Overflowing
2020-01-04 15:20:45,Node 5,31.482454,74.312273,Full
2020-01-01 16:19:36,Node 4,31.530285,74.390065,Normal
2020-01-04 01:48:17,Node 3,31.417459,74.315264,Normal
2020-01-04 16:24:59,Node 0,31.47043,74.271212,Normal
2020-01-04 01:29:47,Node 4,31.530285,74.390065,Full
2020-01-02 11:46:20,Node 1,31.390499,74.300994,Overflowing
2020-01-03 08:02:45,Node 7,31.462726,74.214801,Full
2020-01-04 09:14:22,Node 7,31.462726,74.214801,Normal
2020-01-02 15:07:55,Node 7,31.462726,74.214801,Full
2020-01-01 16:49:47,Node 0,31.47043,74.271212,Empty
2020-01-04 19:16:08,Node 4,31.530285,74.390065,Overflowing
2020-01-02 16:25:44,Node 4,31.530285,74.390065,Overflowing
2020-01-01 11:29:55,Node 5,31.482454,74.312273,Empty
2020-01-03 03:26:38,Node 5,31.482454,74.312273,Empty
2020-01-02 07:51:57,Node 4,31.530285,74.390065,Overflowing
2020-01-02 03:23:48,Node 8,31.530905,74.339651,Normal
2020-01-02 11:12:32,Node 2,31.425765,74.254321,Overflowing
2020-01-03 20:59:58,Node 3,31.417459,74.315264,Full
2020-01-03 16:05:53,Node 5,31.482454,74.312273,Empty
2020-01-01 03:33:29,Node 9,31.541323,74.251488,Full
2020-01-03 14:38:59,Node 2,31.425765,74.254321,Overflowing
2020-01-01 03:47:16,Node 3,31.417459,74.315264,Full
2020-01-02 09:14:32,Node 7,31.462726,74.214801,Overflowing
2020-01-04 16:31:09,Node 6,31.432421,74.37853,Normal
2020-01-03 09:13:27,Node 3,31.417459,74.315264,Overflowing
2020-01-01 06:40:33,Node 5,31.482454,74.312273,Empty
2020-01-03 11:39:10,Node 1,31.390499,74.300994,Normal
2020-01-01 22:16:22,Node 1,31.390499,74.300994,Empty
2020-01-04 22:32:22,Node 7,31.462726,74.214801,Overflowing
2020-01-02 12:52:34,Node 3,31.417459,74.315264,Normal
2020-01-01 09:32:07,Node 4,31.530285,74.390065,Full
2020-01-02 06:47:11,Node 1,31.390499,74.300994,Full
2020-01-04 00:29:00,Node 8,31.530905,74.339651,Normal
2020-01-01 19:28:56,Node 4,31.530285,74.390065,Empty
2020-01-03 01:54:16,Node 6,31.432421,74.37853,Full
2020-01-02 13:52:05,Node 8,31.530905,74.339651,Full
2020-01-01 17:14:49,Node 7,31.462726,74.214801,Overflowing
2020-01-02 23:55:01,Node 3,31.417459,74.315264,Overflowing
2020-01-03 12:44:46,Node 8,31.530905,74.339651,Full
2020-01-02 21:25:27,Node 0,31.47043,74.271212,Full
2020-01-03 09:00:15,Node 9,31.541323,74.251488,Overflowing
2020-01-01 05:23:39,Node 2,31.425765,74.254321,Full
2020-01-02 17:50:20,Node 2,31.425765,74.254321,Overflowing
2020-01-03 17:57:16,Node 5,31.482454,74.312273,Normal
2020-01-03 08:52:02,Node 9,31.541323,74.251488,Normal
2020-01-03 15:36:47,Node 9,31.541323,74.251488,Empty
2020-01-02 09:38:33,Node 7,31.462726,74.214801,Full
2020-01-04 17:12:25,Node 5,31.482454,74.312273,Full
2020-01-03 14:17:25,Node 5,31.482454,74.312273,Empty
2020-01-04 08:57:09,Node 3,31.417459,74.315264,Overflowing
2020-01-03 05:38:26,Node 1,31.390499,74.300994,Empty
2020-01-01 08:05:32,Node 9,31.541323,74.251488,Normal
2020-01-03 03:15:41,Node 6,31.432421,74.37853,Normal
2020-01-02 08:35:44,Node 5,31.482454,74.312273,Empty
2020-01-04 04:27:11,Node 6,31.432421,74.37853,Overflowing
2020-01-02 19:40:07,Node 0,31.47043,74.271212,Normal
2020-01-01 16:54:18,Node 5,31.482454,74.312273,Full
2020-01-02 01:15:22,Node 7,31.462726,74.214801,Normal
2020-01-01 19:03:52,Node 7,31.462726,74.214801,Normal
2020-01-03 01:45:16,Node 2,31.425765,74.254321,Normal
2020-01-03 23:53:15,Node 9,31.541323,74.251488,Full
2020-01-03 06:08:26,Node 5,31.482454,74.312273,Normal
2020-01-01 23:36:06,Node 9,31.541323,74.251488,Overflowing
2020-01-01 19:12:24,Node 7,31.462726,74.214801,Overflowing
2020-01-03 06:21:46,Node 4,31.530285,74.390065,Full
2020-01-04 19:48:16,Node 1,31.390499,74.300994,Normal
2020-01-02 01:57:40,Node 5,31.482454,74.312273,Normal
2020-01-02 08:40:25,Node 7,31.462726,74.214801,Full
2020-01-04 21:38:57,Node 8,31.530905,74.339651,Normal
2020-01-04 11:08:30,Node 3,31.417459,74.315264,Overflowing
2020-01-02 01:59:29,Node 0,31.47043,74.271212,Overflowing
2020-01-02 13:49:09,Node 4,31.530285,74.390065,Normal
2020-01-03 02:22:30,Node 7,31.462726,74.214801,Empty
2020-01-01 11:00:54,Node 8,31.530905,74.339651,Empty
2020-01-04 14:43:29,Node 6,31.432421,74.37853,Normal
2020-01-01 07:27:31,Node 7,31.462726,74.214801,Empty
2020-01-03 04:26:22,Node 2,31.425765,74.254321,Full
2020-01-04 00:48:15,Node 1,31.390499,74.300994,Empty
2020-01-03 14:48:42,Node 8,31.530905,74.339651,Full
2020-01-01 14:40:48,Node 4,31.530285,74.390065,Normal
2020-01-02 13:16:43,Node 0,31.47043,74.271212,Normal
2020-01-04 16:35:21,Node 1,31.390499,74.300994,Overflowing
2020-01-03 06:09:52,Node 5,31.482454,74.312273,Full
2020-01-03 13:45:22,Node 9,31.541323,74.251488,Normal
2020-01-02 03:30:11,Node 7,31.462726,74.214801,Empty
2020-01-02 14:49:40,Node 3,31.417459,74.315264,Overflowing
2020-01-02 21:51:45,Node 9,31.541323,74.251488,Empty
2020-01-03 05:15:18,Node 8,31.530905,74.339651,Overflowing
2020-01-01 00:56:03,Node 6,31.432421,74.37853,Full
2020-01-03 22:21:25,Node 2,31.425765,74.254321,Overflowing
2020-01-03 23:51:38,Node 1,31.390499,74.300994,Overflowing
2020-01-02 14:40:21,Node 0,31.47043,74.271212,Normal
2020-01-01 16:31:00,Node 6,31.432421,74.37853,Overflowing
2020-01-03 21:14:33,Node 4,31.530285,74.390065,Empty
2020-01-02 09:58:13,Node 5,31.482454,74.312273,Full
2020-01-01 20:22:04,Node 8,31.530905,74.339651,Full
2020-01-03 19:06:29,Node 6,31.432421,74.37853,Full
2020-01-04 06:39:04,Node 0,31.47043,74.271212,Empty
2020-01-04 12:03:13,Node 1,31.390499,74.300994,Empty
2020-01-03 11:04:37,Node 9,31.541323,74.251488,Overflowing
2020-01-01 16:58:47,Node 3,31.417459,74.315264,Normal
2020-01-03 17:24:34,Node 7,31.462726,74.214801,Overflowing
2020-01-02 03:56:02,Node 2,31.425765,74.254321,Full
2020-01-03 00:09:43,Node 9,31.541323,74.251488,Empty
2020-01-01 08:46:17,Node 3,31.417459,74.315264,Full
2020-01-02 23:31:58,Node 6,31.432421,74.37853,Full
2020-01-01 06:14:53,Node 9,31.541323,74.251488,Empty
2020-01-01 21:12:16,Node 6,31.432421,74.37853,Empty
2020-01-04 08:08:20,Node 0,31.47043,74.271212,Full
2020-01-04 08:44:34,Node 6,31.432421,74.37853,Overflowing
2020-01-03 16:57:06,Node 4,31.530285,74.390065,Overflowing
2020-01-02 16:18:23,Node 7,31.462726,74.214801,Overflowing
2020-01-04 05:19:21,Node 6,31.432421,74.37853,Normal
2020-01-01 14:28:07,Node 3,31.417459,74.315264,Empty
2020-01-04 01:36:22,Node 8,31.530905,74.339651,Normal
2020-01-01 16:46:50,Node 0,31.47043,74.271212,Normal
2020-01-04 22:48:25,Node 4,31.530285,74.390065,Empty
2020-01-04 08:58:25,Node 5,31.482454,74.312273,Empty
2020-01-03 14:25:06,Node 1,31.390499,74.300994,Overflowing
2020-01-04 08:19:42,Node 5,31.482454,74.312273,Normal
2020-01-01 10:09:25,Node 5,31.482454,74.312273,Full
2020-01-03 21:26:55,Node 9,31.541323,74.251488,Full
2020-01-04 01:32:29,Node 3,31.417459,74.315264,Normal
2020-01-01 02:34:15,Node 4,31.530285,74.390065,Empty
2020-01-04 16:19:46,Node 8,31.530905,74.339651,Empty
2020-01-01 11:04:27,Node 9,31.541323,74.251488,Normal
2020-01-01 07:15:56,Node 9,31.541323,74.251488,Overflowing
2020-01-02 17:41:12,Node 5,31.482454,74.312273,Empty
2020-01-02 06:26:37,Node 0,31.47043,74.271212,Normal
2020-01-02 01:57:38,Node 3,31.417459,74.315264,Empty
2020-01-04 10:24:20,Node 2,31.425765,74.254321,Overflowing
2020-01-03 18:20:48,Node 9,31.541323,74.251488,Normal
2020-01-01 20:07:22,Node 3,31.417459,74.315264,Empty
2020-01-03 13:21:14,Node 1,31.390499,74.300994,Normal
2020-01-04 21:15:16,Node 0,31.47043,74.271212,Normal
2020-01-03 04:00:28,Node 9,31.541323,74.251488,Empty
2020-01-02 12:23:02,Node 3,31.417459,74.315264,Normal
2020-01-04 23:15:40,Node 9,31.541323,74.251488,Overflowing
2020-01-02 22:48:20,Node 3,31.417459,74.315264,Full
2020-01-03 18:02:47,Node 9,31.541323,74.251488,Overflowing
2020-01-01 21:32:27,Node 2,31.425765,74.254321,Empty
2020-01-01 16:59:42,Node 8,31.530905,74.339651,Overflowing
2020-01-04 09:17:33,Node 8,31.530905,74.339651,Full
2020-01-02 00:49:37,Node 2,31.425765,74.254321,Overflowing
2020-01-01 13:54:41,Node 2,31.425765,74.254321,Full
2020-01-02 18:25:21,Node 5,31.482454,74.312273,Overflowing
2020-01-02 03:39:25,Node 7,31.462726,74.214801,Empty
2020-01-03 12:50:05,Node 1,31.390499,74.300994,Empty
2020-01-04 05:01:38,Node 1,31.390499,74.300994,Empty
2020-01-02 01:26:07,Node 9,31.541323,74.251488,Overflowing
2020-01-01 08:29:58,Node 5,31.482454,74.312273,Full
2020-01-03 20:41:18,Node 6,31.432421,74.37853,Full
2020-01-02 07:45:22,Node 0,31.47043,74.271212,Overflowing
2020-01-03 17:04:05,Node 2,31.425765,74.254321,Normal
2020-01-02 12:01:34,Node 5,31.482454,74.312273,Overflowing
2020-01-04 13:03:46,Node 6,31.432421,74.37853,Full
2020-01-02 23:42:00,Node 9,31.541323,74.251488,Normal
2020-01-01 21:00:10,Node 7,31.462726,74.214801,Empty
2020-01-01 16:24:51,Node 6,31.432421,74.37853,Empty
2020-01-03 00:37:34,Node 5,31.482454,74.312273,Empty
2020-01-02 03:42:09,Node 8,31.530905,74.339651,Full
2020-01-02 04:57:00,Node 5,31.482454,74.312273,Empty
2020-01-01 15:00:21,Node 4,31.530285,74.390065,Full
2020-01-02 20:12:11,Node 6,31.432421,74.37853,Normal
2020-01-01 15:22:33,Node 7,31.462726,74.214801,Empty
2020-01-02 15:16:25,Node 3,31.417459,74.315264,Empty
2020-01-02 22:33:26,Node 9,31.541323,74.251488,Empty
2020-01-02 20:03:21,Node 5,31.482454,74.312273,Full
2020-01-04 14:31:10,Node 4,31.530285,74.390065,Full
2020-01-03 18:26:29,Node 5,31.482454,74.312273,Full
2020-01-02 21:13:41,Node 5,31.482454,74.312273,Overflowing
2020-01-02 14:07:16,Node 4,31.530285,74.390065,Overflowing
2020-01-04 03:07:47,Node 0,31.47043,74.271212,Normal
2020-01-04 07:45:53,Node 3,31.417459,74.315264,Empty
2020-01-03 04:43:47,Node 0,31.47043,74.271212,Empty
2020-01-02 06:58:09,Node 0,31.47043,74.271212,Full
2020-01-04 17:34:40,Node 7,31.462726,74.214801,Overflowing
2020-01-03 00:23:28,Node 4,31.530285,74.390065,Full
2020-01-02 13:45:27,Node 8,31.530905,74.339651,Overflowing
2020-01-04 20:20:55,Node 8,31.530905,74.339651,Empty
2020-01-02 07:07:49,Node 2,31.425765,74.254321,Overflowing
2020-01-01 19:02:30,Node 4,31.530285,74.390065,Overflowing
2020-01-01 18:32:37,Node 6,31.432421,74.37853,Overflowing
2020-01-01 21:03:11,Node 9,31.541323,74.251488,Overflowing
2020-01-01 01:58:20,Node 4,31.530285,74.390065,Overflowing
2020-01-02 23:25:37,Node 1,31.390499,74.300994,Overflowing
2020-01-01 08:04:49,Node 7,31.462726,74.214801,Empty
2020-01-04 02:08:11,Node 9,31.541323,74.251488,Full
2020-01-03 21:49:20,Node 9,31.541323,74.251488,Empty
2020-01-03 10:40:36,Node 7,31.462726,74.214801,Overflowing
2020-01-04 17:04:06,Node 6,31.432421,74.37853,Empty
2020-01-01 08:22:00,Node 7,31.462726,74.214801,Empty
2020-01-02 15:04:19,Node 7,31.462726,74.214801,Overflowing
2020-01-03 00:17:40,Node 3,31.417459,74.315264,Empty
2020-01-04 02:43:45,Node 9,31.541323,74.251488,Full
2020-01-04 11:43:36,Node 3,31.417459,74.315264,Empty
2020-01-02 12:30:00,Node 3,31.417459,74.315264,Normal
2020-01-01 01:35:21,Node 3,31.417459,74.315264,Full
2020-01-02 15:09:27,Node 5,31.482454,74.312273,Empty
2020-01-01 06:51:32,Node 3,31.417459,74.315264,Overflowing
2020-01-04 02:09:09,Node 8,31.530905,74.339651,Full
2020-01-02 01:15:42,Node 3,31.417459,74.315264,Full
2020-01-01 17:49:23,Node 0,31.47043,74.271212,Full
2020-01-02 21:12:56,Node 2,31.425765,74.254321,Normal
2020-01-02 03:06:41,Node 5,31.482454,74.312273,Overflowing
2020-01-03 14:57:17,Node 5,31.482454,74.312273,Overflowing
2020-01-01 21:50:02,Node 2,31.425765,74.254321,Normal
2020-01-04 20:12:26,Node 0,31.47043,74.271212,Normal
2020-01-03 15:36:40,Node 3,31.417459,74.315264,Empty
2020-01-04 00:08:36,Node 5,31.482454,74.312273,Normal
2020-01-04 00:04:29,Node 5,31.482454,74.312273,Overflowing
2020-01-03 15:08:26,Node 0,31.47043,74.271212,Empty
2020-01-03 16:01:41,Node 9,31.541323,74.251488,Empty
2020-01-02 02:38:06,Node 1,31.390499,74.300994,Normal
2020-01-03 21:55:41,Node 2,31.425765,74.254321,Full
2020-01-02 02:19:13,Node 4,31.530285,74.390065,Overflowing
2020-01-01 14:12:48,Node 5,31.482454,74.312273,Empty
2020-01-02 11:09:00,Node 9,31.541323,74.251488,Normal
2020-01-03 21:05:55,Node 4,31.530285,74.390065,Empty
2020-01-03 13:13:00,Node 2,31.425765,74.254321,Empty
2020-01-03 15:58:38,Node 0,31.47043,74.271212,Normal
2020-01-02 00:03:51,Node 4,31.530285,74.390065,Empty
2020-01-04 20:47:49,Node 8,31.530905,74.339651,Full
2020-01-03 00:49:49,Node 9,31.541323,74.251488,Empty
2020-01-04 02:28:55,Node 7,31.462726,74.214801,Normal
2020-01-01 12:48:36,Node 7,31.462726,74.214801,Empty
2020-01-04 07:34:39,Node 5,31.482454,74.312273,Normal
2020-01-02 15:01:46,Node 7,31.462726,74.214801,Overflowing
2020-01-03 13:14:14,Node 1,31.390499,74.300994,Full
2020-01-04 21:46:54,Node 3,31.417459,74.315264,Full
2020-01-02 13:29:36,Node 3,31.417459,74.315264,Full
2020-01-02 06:09:36,Node 7,31.462726,74.214801,Full
2020-01-01 00:34:19,Node 6,31.432421,74.37853,Full
2020-01-03 18:44:53,Node 4,31.530285,74.390065,Full
2020-01-01 12:01:14,Node 7,31.462726,74.214801,Empty
2020-01-01 15:02:08,Node 2,31.425765,74.254321,Empty
2020-01-02 05:35:01,Node 6,31.432421,74.37853,Empty
2020-01-02 13:40:45,Node 2,31.425765,74.254321,Empty
